1. Código DANE Departamento,2. Código DANE Municipio,3. Informacion Predial utilizada,4. Número Predial Nacional o Información Predial Catastral,5. Dirección catastral del predio,6. Tipo de Asentamiento (Cabecera Municipal-Centros Poblados-Rural Dispersa),7. Tipo de Estratificacion,8. Estrato alcaldia,9. Estrato Atipico,10. ACUEDUCTO - NOMBRE EMPRESA,11. ACUEDUCTO - NIT,12. ACUEDUCTO -DV,13. ACUEDUCTO - NUIU,14. ACUEDUCTO - ESTRATO,15. ALCANTARILLADO - NOMBRE EMPRESA,16. ALCANTARILLADO - NIT,17. ALCANTARILLADO - DV,18. ALCANTARILLADO - NUIU,19. ALCANTARILLADO - ESTRATO,20. ASEO - NOMBRE EMPRESA,21. ASEO - NIT,22. ASEO - DV,23. ASEO - NUIU,24. ASEO -ESTRATO
52,490,1,524900100000000040015000000000,C 8 6 21,000,3,3,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0850,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0850,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0850,73
52,490,1,524900100000000040029000000000,C 7 6 70,000,3,3,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0851,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0851,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0851,73
52,490,1,524900100000000050005000000000,K 7 6 38,000,3,3,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0852,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0852,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0852,73
52,490,1,524900100000000090011000000000,K 7 7 21,000,3,3,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0853,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0853,73,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0853,73
52,490,1,524900100000000100004000000000,K 7 6 45,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0854,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0854,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0854,71
52,490,1,524900100000000110010000000000,K 7 5 95,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0855,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0855,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0855,71
52,490,1,524900100000000010003000000000,C 7 5 34,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0856,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0856,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0856,71
52,490,1,524900100000000010005000000000,C 7 5 48,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0857,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0857,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0857,71
52,490,1,524900100000000010006000000000,C 7 5 54,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0858,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0858,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0858,71
52,490,1,524900100000000010007000000000,K 6 7 66,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0859,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0859,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0859,71
52,490,1,524900100000000010009000000000,K 6 7 38,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0860,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0860,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0860,71
52,490,1,524900100000000010019000000000,K 5 7 43,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0861,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0861,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0861,71
52,490,1,524900100000000010020000000000,K 5 7 39,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0862,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0862,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0862,71
52,490,1,524900100000000010026000000000,CALLE TELECOM,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0863,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0863,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0863,71
52,490,1,524900100000000020006000000000,C 7 5 07,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0864,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0864,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0864,71
52,490,1,524900100000000020007000000000,K 5 6 75,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0865,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0865,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0865,71
52,490,1,524900100000000020015000000000,K 6 6 06,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0866,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0866,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0866,71
52,490,1,524900100000000020016000000000,K 5 6 09,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0867,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0867,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0867,71
52,490,1,524900100000000040012000000000,C 8 6 45,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0868,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0868,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0868,71
52,490,1,524900100000000040019000000000,K 6 7 39,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0869,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0869,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0869,71
52,490,1,524900100000000040021000000000,K 6 7 27,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0870,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0870,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0870,71
52,490,1,524900100000000040022000000000,K 6 7 21,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0871,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0871,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0871,71
52,490,1,524900100000000040024000000000,K 6 7 05,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0872,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0872,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0872,71
52,490,1,524900100000000040025000000000,C 7 6 16,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0873,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0873,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0873,71
52,490,1,524900100000000040026000000000,C 7 6 24,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0874,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0874,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0874,71
52,490,1,524900100000000050006000000000,K 7 6 46,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0875,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0875,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0875,71
52,490,1,524900100000000050007000000000,K 7 6 54,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0876,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0876,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0876,71
52,490,1,524900100000000060020000000000,K 6 5 29,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0877,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0877,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0877,71
52,490,1,524900100000000080003000000000,C 7 A 7 22,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0878,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0878,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0878,71
52,490,1,524900100000000080004000000000,C 7 A 7 32,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0879,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0879,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0879,71
52,490,1,524900100000000080008000000000,K 8 A 7 A 12,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0880,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0880,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0880,71
52,490,1,524900100000000080012000000000,C 8 A 7 51,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0881,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0881,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0881,71
52,490,1,524900100000000090006000000000,C 7 A 7 47,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0882,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0882,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0882,71
52,490,1,524900100000000090007000000000,C 7 A 7 37,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0883,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0883,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0883,71
52,490,1,524900100000000090008000000000,C 7 A 7 27,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0884,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0884,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0884,71
52,490,1,524900100000000100003000000000,K 7 6 33,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0885,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0885,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0885,71
52,490,1,524900100000000100010000000000,K 8 6 12,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0886,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0886,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0886,71
52,490,1,524900100000000110003000000000,K 8 5 30,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0887,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0887,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0887,71
52,490,1,524900100000000110007000000000,C 5 A 7 17,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0888,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0888,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0888,71
52,490,1,524900100000000110014000000000,K 7 5 23,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0889,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0889,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0889,71
52,490,1,524900100000000110015000000000,K 7 5 19,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0890,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0890,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0890,71
52,490,1,524900100000000110018000000000,C 5 7 16,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0891,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0891,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0891,71
52,490,1,524900100000000110019000000000,C 5 7 20,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0892,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0892,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0892,71
52,490,1,524900100000000110022000000000,K 7 5 09,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0893,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0893,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0893,71
52,490,1,524900100000000110023000000000,CALLE 3 3-17,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0894,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0894,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0894,71
52,490,1,524900100000000120008000000000,C 7 A 8 20,000,3,1,,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0895,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0895,71,UNIDAD DE SERVICIOS PUBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE OLAYA HERRERA,800009911,1,0100-0895,71
